,image
20764,ISIC_2020_Train_DICOM_corrected/train/ISIC_4499109.dcm
20765,ISIC_2020_Train_DICOM_corrected/train/ISIC_3920299.dcm
20766,ISIC_2020_Train_DICOM_corrected/train/ISIC_8848327.dcm
20767,ISIC_2020_Train_DICOM_corrected/train/ISIC_1456623.dcm
20768,ISIC_2020_Train_DICOM_corrected/train/ISIC_5059092.dcm
20769,ISIC_2020_Train_DICOM_corrected/train/ISIC_1477056.dcm
20770,ISIC_2020_Train_DICOM_corrected/train/ISIC_7784796.dcm
20771,ISIC_2020_Train_DICOM_corrected/train/ISIC_3550939.dcm
20772,ISIC_2020_Train_DICOM_corrected/train/ISIC_6231450.dcm
20773,ISIC_2020_Train_DICOM_corrected/train/ISIC_5080783.dcm
20774,ISIC_2020_Train_DICOM_corrected/train/ISIC_8972403.dcm
20775,ISIC_2020_Train_DICOM_corrected/train/ISIC_1919829.dcm
20776,ISIC_2020_Train_DICOM_corrected/train/ISIC_5897134.dcm
20777,ISIC_2020_Train_DICOM_corrected/train/ISIC_9828853.dcm
20778,ISIC_2020_Train_DICOM_corrected/train/ISIC_7734359.dcm
20779,ISIC_2020_Train_DICOM_corrected/train/ISIC_0383804.dcm
20780,ISIC_2020_Train_DICOM_corrected/train/ISIC_9888213.dcm
20781,ISIC_2020_Train_DICOM_corrected/train/ISIC_9433523.dcm
20782,ISIC_2020_Train_DICOM_corrected/train/ISIC_9051057.dcm
20783,ISIC_2020_Train_DICOM_corrected/train/ISIC_3804448.dcm
20784,ISIC_2020_Train_DICOM_corrected/train/ISIC_6635699.dcm
20785,ISIC_2020_Train_DICOM_corrected/train/ISIC_0937346.dcm
20786,ISIC_2020_Train_DICOM_corrected/train/ISIC_9068053.dcm
20787,ISIC_2020_Train_DICOM_corrected/train/ISIC_6343199.dcm
20788,ISIC_2020_Train_DICOM_corrected/train/ISIC_6544051.dcm
20789,ISIC_2020_Train_DICOM_corrected/train/ISIC_1428637.dcm
20790,ISIC_2020_Train_DICOM_corrected/train/ISIC_2847555.dcm
20791,ISIC_2020_Train_DICOM_corrected/train/ISIC_1506285.dcm
20792,ISIC_2020_Train_DICOM_corrected/train/ISIC_8340426.dcm
20793,ISIC_2020_Train_DICOM_corrected/train/ISIC_2863172.dcm
20794,ISIC_2020_Train_DICOM_corrected/train/ISIC_8383915.dcm
20795,ISIC_2020_Train_DICOM_corrected/train/ISIC_0847730.dcm
20796,ISIC_2020_Train_DICOM_corrected/train/ISIC_4272317.dcm
20797,ISIC_2020_Train_DICOM_corrected/train/ISIC_5705413.dcm
20798,ISIC_2020_Train_DICOM_corrected/train/ISIC_6750759.dcm
20799,ISIC_2020_Train_DICOM_corrected/train/ISIC_8822782.dcm
20800,ISIC_2020_Train_DICOM_corrected/train/ISIC_8383934.dcm
20801,ISIC_2020_Train_DICOM_corrected/train/ISIC_3766399.dcm
20802,ISIC_2020_Train_DICOM_corrected/train/ISIC_5229861.dcm
20803,ISIC_2020_Train_DICOM_corrected/train/ISIC_6507640.dcm
20804,ISIC_2020_Train_DICOM_corrected/train/ISIC_5617191.dcm
20805,ISIC_2020_Train_DICOM_corrected/train/ISIC_6951568.dcm
20806,ISIC_2020_Train_DICOM_corrected/train/ISIC_8865595.dcm
20807,ISIC_2020_Train_DICOM_corrected/train/ISIC_8454818.dcm
20808,ISIC_2020_Train_DICOM_corrected/train/ISIC_5373844.dcm
20809,ISIC_2020_Train_DICOM_corrected/train/ISIC_5254982.dcm
20810,ISIC_2020_Train_DICOM_corrected/train/ISIC_2046891.dcm
20811,ISIC_2020_Train_DICOM_corrected/train/ISIC_7781213.dcm
20812,ISIC_2020_Train_DICOM_corrected/train/ISIC_7349615.dcm
20813,ISIC_2020_Train_DICOM_corrected/train/ISIC_1892011.dcm
20814,ISIC_2020_Train_DICOM_corrected/train/ISIC_3251405.dcm
20815,ISIC_2020_Train_DICOM_corrected/train/ISIC_8842203.dcm
20816,ISIC_2020_Train_DICOM_corrected/train/ISIC_0937257.dcm
20817,ISIC_2020_Train_DICOM_corrected/train/ISIC_6209119.dcm
20818,ISIC_2020_Train_DICOM_corrected/train/ISIC_3237290.dcm
20819,ISIC_2020_Train_DICOM_corrected/train/ISIC_3397764.dcm
20820,ISIC_2020_Train_DICOM_corrected/train/ISIC_5196516.dcm
20821,ISIC_2020_Train_DICOM_corrected/train/ISIC_7450299.dcm
20822,ISIC_2020_Train_DICOM_corrected/train/ISIC_6969219.dcm
20823,ISIC_2020_Train_DICOM_corrected/train/ISIC_7445157.dcm
20824,ISIC_2020_Train_DICOM_corrected/train/ISIC_3916565.dcm
20825,ISIC_2020_Train_DICOM_corrected/train/ISIC_5379122.dcm
20826,ISIC_2020_Train_DICOM_corrected/train/ISIC_4502420.dcm
20827,ISIC_2020_Train_DICOM_corrected/train/ISIC_3599396.dcm
20828,ISIC_2020_Train_DICOM_corrected/train/ISIC_8551262.dcm
20829,ISIC_2020_Train_DICOM_corrected/train/ISIC_6233631.dcm
20830,ISIC_2020_Train_DICOM_corrected/train/ISIC_4610868.dcm
20831,ISIC_2020_Train_DICOM_corrected/train/ISIC_5904116.dcm
20832,ISIC_2020_Train_DICOM_corrected/train/ISIC_9342436.dcm
20833,ISIC_2020_Train_DICOM_corrected/train/ISIC_1489934.dcm
20834,ISIC_2020_Train_DICOM_corrected/train/ISIC_0495675.dcm
20835,ISIC_2020_Train_DICOM_corrected/train/ISIC_9000446.dcm
20836,ISIC_2020_Train_DICOM_corrected/train/ISIC_1928510.dcm
20837,ISIC_2020_Train_DICOM_corrected/train/ISIC_2280429.dcm
20838,ISIC_2020_Train_DICOM_corrected/train/ISIC_3237033.dcm
20839,ISIC_2020_Train_DICOM_corrected/train/ISIC_4596182.dcm
20840,ISIC_2020_Train_DICOM_corrected/train/ISIC_2817348.dcm
20841,ISIC_2020_Train_DICOM_corrected/train/ISIC_1565567.dcm
20842,ISIC_2020_Train_DICOM_corrected/train/ISIC_0331389.dcm
20843,ISIC_2020_Train_DICOM_corrected/train/ISIC_3197712.dcm
20844,ISIC_2020_Train_DICOM_corrected/train/ISIC_5458166.dcm
20845,ISIC_2020_Train_DICOM_corrected/train/ISIC_7125703.dcm
20846,ISIC_2020_Train_DICOM_corrected/train/ISIC_1279650.dcm
20847,ISIC_2020_Train_DICOM_corrected/train/ISIC_3620204.dcm
20848,ISIC_2020_Train_DICOM_corrected/train/ISIC_2757619.dcm
20849,ISIC_2020_Train_DICOM_corrected/train/ISIC_6427046.dcm
20850,ISIC_2020_Train_DICOM_corrected/train/ISIC_5775102.dcm
20851,ISIC_2020_Train_DICOM_corrected/train/ISIC_2180439.dcm
20852,ISIC_2020_Train_DICOM_corrected/train/ISIC_5844037.dcm
20853,ISIC_2020_Train_DICOM_corrected/train/ISIC_7415285.dcm
20854,ISIC_2020_Train_DICOM_corrected/train/ISIC_5598875.dcm
20855,ISIC_2020_Train_DICOM_corrected/train/ISIC_3025189.dcm
20856,ISIC_2020_Train_DICOM_corrected/train/ISIC_5600160.dcm
20857,ISIC_2020_Train_DICOM_corrected/train/ISIC_6463222.dcm
20858,ISIC_2020_Train_DICOM_corrected/train/ISIC_5092834.dcm
20859,ISIC_2020_Train_DICOM_corrected/train/ISIC_7975159.dcm
20860,ISIC_2020_Train_DICOM_corrected/train/ISIC_7632525.dcm
20861,ISIC_2020_Train_DICOM_corrected/train/ISIC_6841463.dcm
20862,ISIC_2020_Train_DICOM_corrected/train/ISIC_9431739.dcm
20863,ISIC_2020_Train_DICOM_corrected/train/ISIC_0596942.dcm
20864,ISIC_2020_Train_DICOM_corrected/train/ISIC_3188758.dcm
20865,ISIC_2020_Train_DICOM_corrected/train/ISIC_6515221.dcm
20866,ISIC_2020_Train_DICOM_corrected/train/ISIC_6078211.dcm
20867,ISIC_2020_Train_DICOM_corrected/train/ISIC_0443835.dcm
20868,ISIC_2020_Train_DICOM_corrected/train/ISIC_8247499.dcm
20869,ISIC_2020_Train_DICOM_corrected/train/ISIC_6702997.dcm
20870,ISIC_2020_Train_DICOM_corrected/train/ISIC_5588819.dcm
20871,ISIC_2020_Train_DICOM_corrected/train/ISIC_1239088.dcm
20872,ISIC_2020_Train_DICOM_corrected/train/ISIC_2600152.dcm
20873,ISIC_2020_Train_DICOM_corrected/train/ISIC_9729028.dcm
20874,ISIC_2020_Train_DICOM_corrected/train/ISIC_3285637.dcm
20875,ISIC_2020_Train_DICOM_corrected/train/ISIC_5896464.dcm
20876,ISIC_2020_Train_DICOM_corrected/train/ISIC_8846817.dcm
20877,ISIC_2020_Train_DICOM_corrected/train/ISIC_8871092.dcm
20878,ISIC_2020_Train_DICOM_corrected/train/ISIC_8571029.dcm
20879,ISIC_2020_Train_DICOM_corrected/train/ISIC_5286203.dcm
20880,ISIC_2020_Train_DICOM_corrected/train/ISIC_6776434.dcm
20881,ISIC_2020_Train_DICOM_corrected/train/ISIC_2286170.dcm
20882,ISIC_2020_Train_DICOM_corrected/train/ISIC_3219620.dcm
20883,ISIC_2020_Train_DICOM_corrected/train/ISIC_2953742.dcm
20884,ISIC_2020_Train_DICOM_corrected/train/ISIC_0350875.dcm
20885,ISIC_2020_Train_DICOM_corrected/train/ISIC_1251721.dcm
20886,ISIC_2020_Train_DICOM_corrected/train/ISIC_9648696.dcm
20887,ISIC_2020_Train_DICOM_corrected/train/ISIC_4943234.dcm
20888,ISIC_2020_Train_DICOM_corrected/train/ISIC_3125078.dcm
20889,ISIC_2020_Train_DICOM_corrected/train/ISIC_7290283.dcm
20890,ISIC_2020_Train_DICOM_corrected/train/ISIC_4340428.dcm
20891,ISIC_2020_Train_DICOM_corrected/train/ISIC_9955179.dcm
20892,ISIC_2020_Train_DICOM_corrected/train/ISIC_3319229.dcm
20893,ISIC_2020_Train_DICOM_corrected/train/ISIC_2176370.dcm
20894,ISIC_2020_Train_DICOM_corrected/train/ISIC_3444192.dcm
20895,ISIC_2020_Train_DICOM_corrected/train/ISIC_4670822.dcm
20896,ISIC_2020_Train_DICOM_corrected/train/ISIC_9826482.dcm
20897,ISIC_2020_Train_DICOM_corrected/train/ISIC_8158785.dcm
20898,ISIC_2020_Train_DICOM_corrected/train/ISIC_3472069.dcm
20899,ISIC_2020_Train_DICOM_corrected/train/ISIC_5387815.dcm
20900,ISIC_2020_Train_DICOM_corrected/train/ISIC_2841735.dcm
20901,ISIC_2020_Train_DICOM_corrected/train/ISIC_0763328.dcm
20902,ISIC_2020_Train_DICOM_corrected/train/ISIC_2948347.dcm
20903,ISIC_2020_Train_DICOM_corrected/train/ISIC_7340247.dcm
20904,ISIC_2020_Train_DICOM_corrected/train/ISIC_9590900.dcm
20905,ISIC_2020_Train_DICOM_corrected/train/ISIC_6003494.dcm
20906,ISIC_2020_Train_DICOM_corrected/train/ISIC_8962317.dcm
20907,ISIC_2020_Train_DICOM_corrected/train/ISIC_0985269.dcm
20908,ISIC_2020_Train_DICOM_corrected/train/ISIC_4975243.dcm
20909,ISIC_2020_Train_DICOM_corrected/train/ISIC_3073018.dcm
20910,ISIC_2020_Train_DICOM_corrected/train/ISIC_1346209.dcm
20911,ISIC_2020_Train_DICOM_corrected/train/ISIC_2234794.dcm
20912,ISIC_2020_Train_DICOM_corrected/train/ISIC_0361149.dcm
20913,ISIC_2020_Train_DICOM_corrected/train/ISIC_6562729.dcm
20914,ISIC_2020_Train_DICOM_corrected/train/ISIC_9103289.dcm
20915,ISIC_2020_Train_DICOM_corrected/train/ISIC_7765038.dcm
20916,ISIC_2020_Train_DICOM_corrected/train/ISIC_3455595.dcm
20917,ISIC_2020_Train_DICOM_corrected/train/ISIC_2694383.dcm
20918,ISIC_2020_Train_DICOM_corrected/train/ISIC_8577332.dcm
20919,ISIC_2020_Train_DICOM_corrected/train/ISIC_5125438.dcm
20920,ISIC_2020_Train_DICOM_corrected/train/ISIC_2038794.dcm
20921,ISIC_2020_Train_DICOM_corrected/train/ISIC_0953133.dcm
20922,ISIC_2020_Train_DICOM_corrected/train/ISIC_1723279.dcm
20923,ISIC_2020_Train_DICOM_corrected/train/ISIC_8373132.dcm
20924,ISIC_2020_Train_DICOM_corrected/train/ISIC_0168678.dcm
20925,ISIC_2020_Train_DICOM_corrected/train/ISIC_1937869.dcm
20926,ISIC_2020_Train_DICOM_corrected/train/ISIC_9273568.dcm
20927,ISIC_2020_Train_DICOM_corrected/train/ISIC_9991451.dcm
20928,ISIC_2020_Train_DICOM_corrected/train/ISIC_1342851.dcm
20929,ISIC_2020_Train_DICOM_corrected/train/ISIC_0428656.dcm
20930,ISIC_2020_Train_DICOM_corrected/train/ISIC_4495986.dcm
20931,ISIC_2020_Train_DICOM_corrected/train/ISIC_3955539.dcm
20932,ISIC_2020_Train_DICOM_corrected/train/ISIC_4322954.dcm
20933,ISIC_2020_Train_DICOM_corrected/train/ISIC_0195972.dcm
20934,ISIC_2020_Train_DICOM_corrected/train/ISIC_8242039.dcm
20935,ISIC_2020_Train_DICOM_corrected/train/ISIC_6110788.dcm
20936,ISIC_2020_Train_DICOM_corrected/train/ISIC_7487195.dcm
20937,ISIC_2020_Train_DICOM_corrected/train/ISIC_1835970.dcm
20938,ISIC_2020_Train_DICOM_corrected/train/ISIC_4545553.dcm
20939,ISIC_2020_Train_DICOM_corrected/train/ISIC_6315192.dcm
20940,ISIC_2020_Train_DICOM_corrected/train/ISIC_1831600.dcm
20941,ISIC_2020_Train_DICOM_corrected/train/ISIC_0444347.dcm
20942,ISIC_2020_Train_DICOM_corrected/train/ISIC_1477664.dcm
20943,ISIC_2020_Train_DICOM_corrected/train/ISIC_2212933.dcm
20944,ISIC_2020_Train_DICOM_corrected/train/ISIC_0463832.dcm
20945,ISIC_2020_Train_DICOM_corrected/train/ISIC_7496511.dcm
20946,ISIC_2020_Train_DICOM_corrected/train/ISIC_5639070.dcm
20947,ISIC_2020_Train_DICOM_corrected/train/ISIC_6330529.dcm
20948,ISIC_2020_Train_DICOM_corrected/train/ISIC_2625884.dcm
20949,ISIC_2020_Train_DICOM_corrected/train/ISIC_5272602.dcm
20950,ISIC_2020_Train_DICOM_corrected/train/ISIC_8032753.dcm
20951,ISIC_2020_Train_DICOM_corrected/train/ISIC_3069594.dcm
20952,ISIC_2020_Train_DICOM_corrected/train/ISIC_3003544.dcm
20953,ISIC_2020_Train_DICOM_corrected/train/ISIC_7288992.dcm
20954,ISIC_2020_Train_DICOM_corrected/train/ISIC_6074454.dcm
20955,ISIC_2020_Train_DICOM_corrected/train/ISIC_4166364.dcm
20956,ISIC_2020_Train_DICOM_corrected/train/ISIC_5821293.dcm
20957,ISIC_2020_Train_DICOM_corrected/train/ISIC_1365628.dcm
20958,ISIC_2020_Train_DICOM_corrected/train/ISIC_9783764.dcm
20959,ISIC_2020_Train_DICOM_corrected/train/ISIC_4965795.dcm
20960,ISIC_2020_Train_DICOM_corrected/train/ISIC_6612356.dcm
20961,ISIC_2020_Train_DICOM_corrected/train/ISIC_5032938.dcm
20962,ISIC_2020_Train_DICOM_corrected/train/ISIC_0432484.dcm
20963,ISIC_2020_Train_DICOM_corrected/train/ISIC_8503303.dcm
20964,ISIC_2020_Train_DICOM_corrected/train/ISIC_4487081.dcm
20965,ISIC_2020_Train_DICOM_corrected/train/ISIC_3696253.dcm
20966,ISIC_2020_Train_DICOM_corrected/train/ISIC_2222879.dcm
20967,ISIC_2020_Train_DICOM_corrected/train/ISIC_9287229.dcm
20968,ISIC_2020_Train_DICOM_corrected/train/ISIC_2509046.dcm
20969,ISIC_2020_Train_DICOM_corrected/train/ISIC_8097610.dcm
20970,ISIC_2020_Train_DICOM_corrected/train/ISIC_0164297.dcm
20971,ISIC_2020_Train_DICOM_corrected/train/ISIC_0882619.dcm
20972,ISIC_2020_Train_DICOM_corrected/train/ISIC_8432621.dcm
20973,ISIC_2020_Train_DICOM_corrected/train/ISIC_0347795.dcm
20974,ISIC_2020_Train_DICOM_corrected/train/ISIC_7032787.dcm
20975,ISIC_2020_Train_DICOM_corrected/train/ISIC_2752919.dcm
20976,ISIC_2020_Train_DICOM_corrected/train/ISIC_6961927.dcm
20977,ISIC_2020_Train_DICOM_corrected/train/ISIC_2159788.dcm
20978,ISIC_2020_Train_DICOM_corrected/train/ISIC_9208006.dcm
20979,ISIC_2020_Train_DICOM_corrected/train/ISIC_4099287.dcm
20980,ISIC_2020_Train_DICOM_corrected/train/ISIC_2256519.dcm
20981,ISIC_2020_Train_DICOM_corrected/train/ISIC_5919794.dcm
20982,ISIC_2020_Train_DICOM_corrected/train/ISIC_3329692.dcm
20983,ISIC_2020_Train_DICOM_corrected/train/ISIC_2085439.dcm
20984,ISIC_2020_Train_DICOM_corrected/train/ISIC_9099529.dcm
20985,ISIC_2020_Train_DICOM_corrected/train/ISIC_0883681.dcm
20986,ISIC_2020_Train_DICOM_corrected/train/ISIC_6258546.dcm
20987,ISIC_2020_Train_DICOM_corrected/train/ISIC_1879936.dcm
20988,ISIC_2020_Train_DICOM_corrected/train/ISIC_8233211.dcm
20989,ISIC_2020_Train_DICOM_corrected/train/ISIC_4132876.dcm
20990,ISIC_2020_Train_DICOM_corrected/train/ISIC_6379299.dcm
20991,ISIC_2020_Train_DICOM_corrected/train/ISIC_1057607.dcm
20992,ISIC_2020_Train_DICOM_corrected/train/ISIC_5787517.dcm
20993,ISIC_2020_Train_DICOM_corrected/train/ISIC_2450957.dcm
20994,ISIC_2020_Train_DICOM_corrected/train/ISIC_9417600.dcm
20995,ISIC_2020_Train_DICOM_corrected/train/ISIC_1945381.dcm
20996,ISIC_2020_Train_DICOM_corrected/train/ISIC_4350772.dcm
20997,ISIC_2020_Train_DICOM_corrected/train/ISIC_0535654.dcm
20998,ISIC_2020_Train_DICOM_corrected/train/ISIC_6547707.dcm
20999,ISIC_2020_Train_DICOM_corrected/train/ISIC_2577938.dcm
21000,ISIC_2020_Train_DICOM_corrected/train/ISIC_5470097.dcm
21001,ISIC_2020_Train_DICOM_corrected/train/ISIC_7050575.dcm
21002,ISIC_2020_Train_DICOM_corrected/train/ISIC_4632986.dcm
21003,ISIC_2020_Train_DICOM_corrected/train/ISIC_3140246.dcm
21004,ISIC_2020_Train_DICOM_corrected/train/ISIC_7644093.dcm
21005,ISIC_2020_Train_DICOM_corrected/train/ISIC_9698786.dcm
21006,ISIC_2020_Train_DICOM_corrected/train/ISIC_8258795.dcm
21007,ISIC_2020_Train_DICOM_corrected/train/ISIC_6656373.dcm
21008,ISIC_2020_Train_DICOM_corrected/train/ISIC_2982895.dcm
21009,ISIC_2020_Train_DICOM_corrected/train/ISIC_2762866.dcm
21010,ISIC_2020_Train_DICOM_corrected/train/ISIC_5692027.dcm
21011,ISIC_2020_Train_DICOM_corrected/train/ISIC_3196630.dcm
21012,ISIC_2020_Train_DICOM_corrected/train/ISIC_6691092.dcm
21013,ISIC_2020_Train_DICOM_corrected/train/ISIC_0561104.dcm
21014,ISIC_2020_Train_DICOM_corrected/train/ISIC_4669803.dcm
21015,ISIC_2020_Train_DICOM_corrected/train/ISIC_9885997.dcm
21016,ISIC_2020_Train_DICOM_corrected/train/ISIC_3759419.dcm
21017,ISIC_2020_Train_DICOM_corrected/train/ISIC_7966716.dcm
21018,ISIC_2020_Train_DICOM_corrected/train/ISIC_9746806.dcm
21019,ISIC_2020_Train_DICOM_corrected/train/ISIC_0242571.dcm
21020,ISIC_2020_Train_DICOM_corrected/train/ISIC_8175937.dcm
21021,ISIC_2020_Train_DICOM_corrected/train/ISIC_2426937.dcm
21022,ISIC_2020_Train_DICOM_corrected/train/ISIC_6430088.dcm
21023,ISIC_2020_Train_DICOM_corrected/train/ISIC_3612630.dcm
21024,ISIC_2020_Train_DICOM_corrected/train/ISIC_5442756.dcm
21025,ISIC_2020_Train_DICOM_corrected/train/ISIC_9348781.dcm
21026,ISIC_2020_Train_DICOM_corrected/train/ISIC_5416004.dcm
21027,ISIC_2020_Train_DICOM_corrected/train/ISIC_1998849.dcm
21028,ISIC_2020_Train_DICOM_corrected/train/ISIC_9493030.dcm
21029,ISIC_2020_Train_DICOM_corrected/train/ISIC_6204305.dcm
21030,ISIC_2020_Train_DICOM_corrected/train/ISIC_2641026.dcm
21031,ISIC_2020_Train_DICOM_corrected/train/ISIC_1290465.dcm
21032,ISIC_2020_Train_DICOM_corrected/train/ISIC_7054883.dcm
21033,ISIC_2020_Train_DICOM_corrected/train/ISIC_6424652.dcm
21034,ISIC_2020_Train_DICOM_corrected/train/ISIC_9512048.dcm
21035,ISIC_2020_Train_DICOM_corrected/train/ISIC_7612589.dcm
21036,ISIC_2020_Train_DICOM_corrected/train/ISIC_6052702.dcm
21037,ISIC_2020_Train_DICOM_corrected/train/ISIC_2989425.dcm
21038,ISIC_2020_Train_DICOM_corrected/train/ISIC_1352631.dcm
21039,ISIC_2020_Train_DICOM_corrected/train/ISIC_0625629.dcm
21040,ISIC_2020_Train_DICOM_corrected/train/ISIC_6792544.dcm
21041,ISIC_2020_Train_DICOM_corrected/train/ISIC_2401734.dcm
21042,ISIC_2020_Train_DICOM_corrected/train/ISIC_8936764.dcm
21043,ISIC_2020_Train_DICOM_corrected/train/ISIC_0677230.dcm
21044,ISIC_2020_Train_DICOM_corrected/train/ISIC_1517999.dcm
21045,ISIC_2020_Train_DICOM_corrected/train/ISIC_5636556.dcm
21046,ISIC_2020_Train_DICOM_corrected/train/ISIC_1883160.dcm
21047,ISIC_2020_Train_DICOM_corrected/train/ISIC_0404809.dcm
21048,ISIC_2020_Train_DICOM_corrected/train/ISIC_9517456.dcm
21049,ISIC_2020_Train_DICOM_corrected/train/ISIC_0488413.dcm
21050,ISIC_2020_Train_DICOM_corrected/train/ISIC_4901577.dcm
21051,ISIC_2020_Train_DICOM_corrected/train/ISIC_2709961.dcm
21052,ISIC_2020_Train_DICOM_corrected/train/ISIC_2860618.dcm
21053,ISIC_2020_Train_DICOM_corrected/train/ISIC_2414238.dcm
21054,ISIC_2020_Train_DICOM_corrected/train/ISIC_5768032.dcm
21055,ISIC_2020_Train_DICOM_corrected/train/ISIC_8967818.dcm
21056,ISIC_2020_Train_DICOM_corrected/train/ISIC_9874505.dcm
21057,ISIC_2020_Train_DICOM_corrected/train/ISIC_3109156.dcm
21058,ISIC_2020_Train_DICOM_corrected/train/ISIC_7432430.dcm
21059,ISIC_2020_Train_DICOM_corrected/train/ISIC_8347739.dcm
21060,ISIC_2020_Train_DICOM_corrected/train/ISIC_6900448.dcm
21061,ISIC_2020_Train_DICOM_corrected/train/ISIC_2857529.dcm
21062,ISIC_2020_Train_DICOM_corrected/train/ISIC_2966043.dcm
21063,ISIC_2020_Train_DICOM_corrected/train/ISIC_7104110.dcm
21064,ISIC_2020_Train_DICOM_corrected/train/ISIC_4847287.dcm
21065,ISIC_2020_Train_DICOM_corrected/train/ISIC_0530355.dcm
21066,ISIC_2020_Train_DICOM_corrected/train/ISIC_8413593.dcm
21067,ISIC_2020_Train_DICOM_corrected/train/ISIC_5317325.dcm
21068,ISIC_2020_Train_DICOM_corrected/train/ISIC_2399613.dcm
21069,ISIC_2020_Train_DICOM_corrected/train/ISIC_7693611.dcm
21070,ISIC_2020_Train_DICOM_corrected/train/ISIC_0112444.dcm
21071,ISIC_2020_Train_DICOM_corrected/train/ISIC_4873009.dcm
21072,ISIC_2020_Train_DICOM_corrected/train/ISIC_7477963.dcm
21073,ISIC_2020_Train_DICOM_corrected/train/ISIC_3721121.dcm
21074,ISIC_2020_Train_DICOM_corrected/train/ISIC_6758042.dcm
21075,ISIC_2020_Train_DICOM_corrected/train/ISIC_9312235.dcm
21076,ISIC_2020_Train_DICOM_corrected/train/ISIC_9389341.dcm
21077,ISIC_2020_Train_DICOM_corrected/train/ISIC_0437978.dcm
21078,ISIC_2020_Train_DICOM_corrected/train/ISIC_4622069.dcm
21079,ISIC_2020_Train_DICOM_corrected/train/ISIC_8424467.dcm
21080,ISIC_2020_Train_DICOM_corrected/train/ISIC_2872769.dcm
21081,ISIC_2020_Train_DICOM_corrected/train/ISIC_6511141.dcm
21082,ISIC_2020_Train_DICOM_corrected/train/ISIC_1349725.dcm
21083,ISIC_2020_Train_DICOM_corrected/train/ISIC_8324371.dcm
21084,ISIC_2020_Train_DICOM_corrected/train/ISIC_3544168.dcm
21085,ISIC_2020_Train_DICOM_corrected/train/ISIC_5000531.dcm
21086,ISIC_2020_Train_DICOM_corrected/train/ISIC_7093333.dcm
21087,ISIC_2020_Train_DICOM_corrected/train/ISIC_8172411.dcm
21088,ISIC_2020_Train_DICOM_corrected/train/ISIC_7430481.dcm
21089,ISIC_2020_Train_DICOM_corrected/train/ISIC_3757400.dcm
21090,ISIC_2020_Train_DICOM_corrected/train/ISIC_6481625.dcm
21091,ISIC_2020_Train_DICOM_corrected/train/ISIC_4255737.dcm
21092,ISIC_2020_Train_DICOM_corrected/train/ISIC_1894573.dcm
21093,ISIC_2020_Train_DICOM_corrected/train/ISIC_4090714.dcm
21094,ISIC_2020_Train_DICOM_corrected/train/ISIC_7539588.dcm
21095,ISIC_2020_Train_DICOM_corrected/train/ISIC_9429096.dcm
21096,ISIC_2020_Train_DICOM_corrected/train/ISIC_4538661.dcm
21097,ISIC_2020_Train_DICOM_corrected/train/ISIC_2107578.dcm
21098,ISIC_2020_Train_DICOM_corrected/train/ISIC_0199261.dcm
21099,ISIC_2020_Train_DICOM_corrected/train/ISIC_9466794.dcm
21100,ISIC_2020_Train_DICOM_corrected/train/ISIC_9168779.dcm
21101,ISIC_2020_Train_DICOM_corrected/train/ISIC_2501496.dcm
21102,ISIC_2020_Train_DICOM_corrected/train/ISIC_3991842.dcm
21103,ISIC_2020_Train_DICOM_corrected/train/ISIC_7662158.dcm
21104,ISIC_2020_Train_DICOM_corrected/train/ISIC_8479217.dcm
21105,ISIC_2020_Train_DICOM_corrected/train/ISIC_4603987.dcm
21106,ISIC_2020_Train_DICOM_corrected/train/ISIC_5517712.dcm
21107,ISIC_2020_Train_DICOM_corrected/train/ISIC_7063629.dcm
21108,ISIC_2020_Train_DICOM_corrected/train/ISIC_3332531.dcm
21109,ISIC_2020_Train_DICOM_corrected/train/ISIC_0097500.dcm
21110,ISIC_2020_Train_DICOM_corrected/train/ISIC_5990316.dcm
21111,ISIC_2020_Train_DICOM_corrected/train/ISIC_4635435.dcm
21112,ISIC_2020_Train_DICOM_corrected/train/ISIC_6450285.dcm
21113,ISIC_2020_Train_DICOM_corrected/train/ISIC_2034313.dcm
21114,ISIC_2020_Train_DICOM_corrected/train/ISIC_5777294.dcm
21115,ISIC_2020_Train_DICOM_corrected/train/ISIC_2315448.dcm
21116,ISIC_2020_Train_DICOM_corrected/train/ISIC_4564960.dcm
21117,ISIC_2020_Train_DICOM_corrected/train/ISIC_5549768.dcm
21118,ISIC_2020_Train_DICOM_corrected/train/ISIC_1953808.dcm
21119,ISIC_2020_Train_DICOM_corrected/train/ISIC_3741760.dcm
21120,ISIC_2020_Train_DICOM_corrected/train/ISIC_3773860.dcm
21121,ISIC_2020_Train_DICOM_corrected/train/ISIC_3743556.dcm
21122,ISIC_2020_Train_DICOM_corrected/train/ISIC_5958246.dcm
21123,ISIC_2020_Train_DICOM_corrected/train/ISIC_3646425.dcm
21124,ISIC_2020_Train_DICOM_corrected/train/ISIC_3548096.dcm
21125,ISIC_2020_Train_DICOM_corrected/train/ISIC_3945825.dcm
21126,ISIC_2020_Train_DICOM_corrected/train/ISIC_6296285.dcm
21127,ISIC_2020_Train_DICOM_corrected/train/ISIC_1476176.dcm
21128,ISIC_2020_Train_DICOM_corrected/train/ISIC_4158984.dcm
21129,ISIC_2020_Train_DICOM_corrected/train/ISIC_3408080.dcm
21130,ISIC_2020_Train_DICOM_corrected/train/ISIC_3783898.dcm
21131,ISIC_2020_Train_DICOM_corrected/train/ISIC_9820256.dcm
